an,ap,ar,as,br,ch,ct,date,dateymd,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
42,11766,134,2384,12672,828,17397,23-Apr-21,2021-04-23,0,24331,236,1420,13804,1189,11854,5741,1937,26962,28447,152,134,66836,143,104,13590,62,89,6215,6728,792,15398,67,Confirmed,6206,13776,40,345296,0,36605,4339,12876
49,4441,61,348,6067,476,15254,23-Apr-21,2021-04-23,0,23572,109,596,5618,772,6334,3205,1019,8697,5663,159,17,74045,38,27,10833,5,1,2452,3294,383,5197,14,Recovered,3052,8078,46,220545,0,22566,1179,6878
0,38,0,12,54,3,219,23-Apr-21,2021-04-23,0,348,0,12,142,26,60,63,19,190,27,0,0,773,0,0,74,0,0,8,75,2,64,0,Deceased,29,78,0,2620,0,196,49,59
45,11698,116,2236,12359,711,16731,24-Apr-21,2021-04-24,0,24103,251,1540,14097,2073,10491,5152,2030,29438,26685,148,157,67160,155,130,12918,63,114,6647,5663,899,15355,121,Confirmed,7432,14842,127,348996,0,37944,5084,14281
52,4421,19,619,6741,428,17029,24-Apr-21,2021-04-24,0,22695,118,485,6479,877,5104,2865,944,9058,7067,209,33,63818,148,13,11091,32,0,3464,2949,453,4959,14,Recovered,2157,9142,45,215809,0,23231,1466,7584
1,37,0,14,77,3,218,24-Apr-21,2021-04-24,0,357,0,17,152,24,60,110,15,208,25,1,0,676,1,2,104,0,1,8,92,9,74,0,Deceased,33,80,0,2761,0,222,81,59
51,12634,61,1844,12795,749,12666,25-Apr-21,2021-04-25,0,22933,208,2293,14296,1363,10985,5903,2381,34804,28469,120,164,66191,208,140,13601,105,180,6116,6980,1008,15809,148,Confirmed,8126,15659,100,354658,0,35311,4368,15889
57,4304,28,558,7533,413,11595,25-Apr-21,2021-04-25,0,21071,106,658,6727,1161,6057,3287,866,6982,8122,63,29,61450,62,38,11324,34,15,3464,5315,476,6649,4,Recovered,3307,11065,18,218626,0,25633,1748,8407
0,69,2,14,68,2,199,25-Apr-21,2021-04-25,0,350,0,24,157,32,64,103,21,143,30,2,0,832,2,2,92,1,3,7,76,11,74,1,Deceased,38,82,0,2808,0,206,44,57
51,9881,168,3137,11801,821,15084,26-Apr-21,2021-04-26,0,20201,138,2321,14340,1692,11504,5541,2135,29744,21890,145,121,48700,130,146,12686,22,55,6599,6276,747,16438,23,Confirmed,6551,15684,98,319471,0,33551,5058,15992
53,4431,25,828,9228,477,17341,26-Apr-21,2021-04-26,0,22055,123,712,7727,921,6211,4018,1067,10663,7943,315,119,71736,114,36,11612,60,3,4180,4438,515,6416,20,Recovered,3840,13625,62,249009,0,26719,1601,9775
0,51,0,15,67,5,226,26-Apr-21,2021-04-26,0,380,0,38,158,27,75,124,25,201,28,0,0,524,1,5,88,0,0,9,98,10,84,2,Deceased,43,94,0,2762,0,249,67,68
48,11434,123,3132,12604,837,14893,27-Apr-21,2021-04-27,0,24149,217,2110,14352,2157,11931,6126,3164,31830,32819,140,154,66358,147,175,13417,103,207,6073,5916,1021,16089,97,Confirmed,10122,15830,111,362913,0,32921,5703,16403
42,7055,28,955,7904,426,16931,27-Apr-21,2021-04-27,0,17862,190,748,7803,1305,7184,4247,1457,10793,18413,293,131,67752,90,50,11577,12,16,4089,3774,690,7426,40,Recovered,6446,14043,44,262349,0,30398,1471,10664
0,64,0,18,85,6,246,27-Apr-21,2021-04-27,0,381,0,31,170,24,84,131,25,180,32,1,0,895,4,3,98,0,0,10,100,13,121,2,Deceased,52,77,0,3286,0,264,96,73
52,14669,165,3045,13374,772,15563,28-Apr-21,2021-04-28,0,25986,186,3101,14120,2539,12444,8075,3023,39047,35013,116,103,63309,159,259,12758,228,124,8386,6904,1258,16613,151,Confirmed,8061,16665,124,379404,0,29751,6054,17207
44,6433,17,1098,8818,435,15506,28-Apr-21,2021-04-28,0,24130,221,839,8595,1552,7618,4362,963,11833,15505,137,138,61181,138,59,14156,49,32,4521,5272,632,8303,21,Recovered,5093,15114,35,274171,0,35903,3485,11933
1,71,0,22,84,11,279,28-Apr-21,2021-04-28,0,368,0,24,174,33,95,149,30,229,41,0,0,1035,2,2,105,0,2,10,142,10,120,1,Deceased,56,98,2,3646,0,265,108,77
59,14792,194,3079,13089,801,15804,29-Apr-21,2021-04-29,0,24235,216,3019,14327,3040,13947,5961,3474,35024,38607,108,158,66159,187,314,12762,138,181,6998,6724,1122,17269,170,Confirmed,7994,17897,166,386773,0,35104,6251,17403
37,8188,47,1797,10926,447,16489,29-Apr-21,2021-04-29,0,25615,138,914,9544,1241,9535,4755,1617,14142,21116,192,45,68537,129,314,13363,90,29,4679,5059,565,10964,22,Recovered,4009,15542,13,291727,0,25613,3129,12885
0,57,1,26,89,8,251,29-Apr-21,2021-04-29,0,395,0,36,180,40,97,145,26,270,48,1,3,771,2,5,95,0,0,12,137,12,158,3,Deceased,58,107,0,3502,0,295,85,89
74,17354,163,3197,15853,724,14994,30-Apr-21,2021-04-30,0,27047,192,3024,14605,2358,13833,5961,3532,48296,37199,103,105,62919,229,271,12400,140,226,8681,6063,1195,17155,205,Confirmed,7646,18692,141,402014,0,34372,5654,17411
58,8468,49,2449,11194,457,13677,30-Apr-21,2021-04-30,0,25288,325,955,10180,1734,9348,4002,1287,14884,17500,247,56,69710,166,74,13584,44,12,5014,5106,653,10034,19,Recovered,5926,16007,50,299198,0,32494,4215,13932
0,64,0,26,80,13,269,30-Apr-21,2021-04-30,0,375,0,22,173,37,98,120,30,217,49,3,0,828,2,5,97,2,4,14,113,12,155,1,Deceased,53,113,0,3525,0,332,122,96
97,19412,217,3453,13789,799,15902,01-May-21,2021-05-01,0,25219,212,2303,13847,2751,13588,6323,3832,40990,35636,117,156,63282,262,319,12379,113,158,10413,7017,1379,17652,259,Confirmed,7754,19588,173,392576,0,30180,5493,17512
72,11579,56,2229,10905,472,13532,01-May-21,2021-05-01,0,27421,280,1310,10582,1224,8509,5433,1801,18341,15493,166,41,61326,192,79,14562,0,44,5634,4448,623,11676,41,Recovered,6542,17164,67,308688,0,38826,3644,14374
1,61,0,23,82,11,229,01-May-21,2021-05-01,0,412,0,54,172,28,125,169,47,271,48,1,0,802,3,5,102,0,3,11,138,12,160,1,Deceased,51,147,2,3685,0,304,107,103
38,23920,102,2385,13534,860,11825,02-May-21,2021-05-02,0,20394,161,2030,12978,2453,13322,4738,3571,37733,31959,140,87,56647,321,256,12662,152,216,8015,7280,1360,18298,230,Confirmed,7430,20768,247,370090,0,30857,5606,17515
25,11411,83,2831,11694,483,12358,02-May-21,2021-05-02,0,24444,260,1255,11146,1614,10423,4541,1453,21148,16296,193,275,51356,154,80,13890,120,27,6527,5244,987,11262,68,Recovered,5567,17576,41,300004,0,36650,2935,15587
1,83,0,30,97,7,199,02-May-21,2021-05-02,0,407,0,52,153,44,145,115,40,217,49,1,0,669,5,5,94,1,2,14,157,16,159,1,Deceased,56,153,0,3423,0,288,71,92
66,18972,220,4489,11407,890,15274,03-May-21,2021-05-03,0,18043,119,2703,12820,2630,12885,6899,3733,44438,26011,89,70,48621,246,362,12062,74,101,8914,6772,799,17296,27,Confirmed,5695,20952,134,355769,0,29052,5403,17501
52,10227,90,2534,13603,528,14398,03-May-21,2021-05-03,0,20293,226,1425,11999,1531,13293,5614,1536,20901,19519,149,109,59500,177,107,13408,66,30,6488,6016,790,11949,100,Recovered,6206,18016,62,318910,0,38687,3344,15937
1,71,0,29,82,11,266,03-May-21,2021-05-03,0,448,0,46,140,43,140,129,51,239,45,3,2,567,6,7,93,1,6,5,155,15,154,1,Deceased,49,122,1,3439,0,285,128,98
31,20034,234,4475,14794,780,15785,04-May-21,2021-05-04,0,19953,192,2814,13050,3824,15786,5974,4650,44631,37190,245,169,51880,339,433,12236,198,266,8216,7514,1138,16974,230,Confirmed,6876,21228,271,382847,0,25770,7028,17639
29,12207,138,2851,11926,542,12093,04-May-21,2021-05-04,0,18788,229,1870,12121,1992,11525,5811,1878,24714,26148,151,210,65934,204,111,11249,56,32,6164,6115,886,14146,22,Recovered,7432,19112,87,337699,0,38683,5696,16547
0,82,0,41,105,11,210,04-May-21,2021-05-04,0,338,0,52,131,48,153,132,37,288,57,3,0,891,0,2,98,0,0,15,173,17,154,1,Deceased,59,144,1,3786,0,351,85,107
42,22204,220,4826,14836,817,15157,05-May-21,2021-05-05,0,20960,170,3496,12955,3842,15416,5770,4716,50112,41953,251,127,57640,269,397,12319,238,287,9889,7953,1819,16815,221,Confirmed,6361,23310,240,412624,0,31111,7783,18102
49,11128,76,2916,11726,610,10152,05-May-21,2021-05-05,0,19209,228,2192,12995,1480,10640,5804,2338,26841,23106,131,160,57006,147,121,9643,137,33,6176,6701,933,17022,89,Recovered,8126,20062,59,330718,0,40852,4757,17073
1,85,0,55,61,14,253,05-May-21,2021-05-05,0,311,0,71,133,32,181,141,52,346,58,0,1,920,6,10,71,0,3,16,180,18,155,4,Deceased,51,167,0,3979,0,353,127,103
32,21954,222,4936,15126,759,13846,06-May-21,2021-05-06,0,19133,163,3869,12545,3942,14840,6974,4926,49058,42464,98,152,62194,347,380,12421,170,267,10521,8841,1510,17532,264,Confirmed,6026,24898,300,414280,0,26622,8517,18431
30,10141,140,2976,13364,693,11600,06-May-21,2021-05-06,0,20028,136,2023,13021,2046,12246,5740,2836,18943,27152,160,134,63842,129,33,12965,46,38,6854,5126,779,16044,50,Recovered,6551,21546,75,328349,0,28902,4548,17412
1,72,0,46,90,9,212,06-May-21,2021-05-06,0,335,0,58,123,45,177,133,52,328,63,0,1,853,2,13,86,0,3,17,154,18,161,3,Deceased,52,195,3,3923,0,350,151,117
56,17188,168,5626,13466,890,13628,07-May-21,2021-05-07,0,19832,121,4195,12064,4177,13867,5973,5443,48781,38460,114,101,54022,297,600,11708,183,309,12238,8297,1746,18231,268,Confirmed,11451,26465,315,406901,0,27763,9642,19216
72,12749,132,3262,13489,797,13624,07-May-21,2021-05-07,0,19085,210,2175,13085,2376,13584,5293,2752,28623,26662,145,118,37386,176,83,4815,108,112,8401,4976,1079,16930,123,Recovered,17183,22381,149,327675,0,33117,4643,17780
0,73,1,47,62,8,208,07-May-21,2021-05-07,0,341,0,56,119,56,162,136,50,592,54,1,1,898,6,2,84,0,1,19,165,19,164,2,Deceased,87,197,1,4233,0,372,137,112
30,20065,244,5756,12948,870,12239,08-May-21,2021-05-08,0,17364,137,3751,11892,5424,14667,6112,4788,47563,41971,156,127,56578,375,442,11598,235,333,11807,9042,1703,17987,200,Confirmed,5186,27397,359,403808,0,26636,8390,19436
26,19272,135,3053,14962,861,12198,08-May-21,2021-05-08,0,20160,172,3025,14737,3013,14366,5953,2500,34881,27456,143,215,82266,152,85,4445,124,19,7664,6647,1177,17667,65,Recovered,7994,23110,117,386395,0,34721,4771,18243
2,96,0,50,76,9,223,08-May-21,2021-05-08,0,332,0,55,119,37,155,141,60,482,64,1,0,864,11,12,90,0,15,21,171,19,160,5,Deceased,38,241,1,4092,0,297,118,127
26,22164,119,3299,11259,895,9120,09-May-21,2021-05-09,0,13336,90,2633,11084,3093,13548,4169,5190,47930,35801,138,125,48401,418,579,11051,168,237,10635,8436,1633,17921,227,Confirmed,4976,28897,351,366455,0,23175,5890,19441
32,18832,188,4045,13364,879,13243,09-May-21,2021-05-09,0,14738,222,3078,14770,2459,12639,6461,2423,31796,29318,105,148,60226,179,135,4538,172,128,8541,5850,1158,16880,116,Recovered,7646,23515,132,353777,0,34636,2731,18454
2,92,0,48,67,10,189,09-May-21,2021-05-09,0,273,0,67,121,55,151,97,54,490,68,2,0,572,18,15,86,2,3,19,191,26,159,2,Deceased,35,236,1,3749,0,294,180,124
31,14986,205,5803,10174,863,11867,10-May-21,2021-05-10,0,12651,63,2804,11592,4359,12718,6187,3614,39305,27487,112,101,37236,409,424,9715,73,133,10031,8549,1266,16487,46,Confirmed,4826,28978,133,329491,0,21277,5541,19445
37,16167,179,4231,15800,714,13138,10-May-21,2021-05-10,0,13306,193,2367,14931,2355,16192,6962,2855,32188,31209,106,124,61607,241,87,7324,165,47,9706,6894,1108,13499,139,Recovered,7754,20904,130,355930,0,29709,4887,18675
2,84,4,77,75,7,172,10-May-21,2021-05-10,0,319,0,50,117,53,161,129,56,596,65,2,1,549,5,13,81,3,10,17,198,23,160,2,Deceased,32,232,4,3879,0,278,168,134
28,20345,205,6258,10920,787,9717,11-May-21,2021-05-11,0,12481,139,3124,10990,4977,11637,4365,4352,39510,37290,135,105,40956,450,592,9754,172,269,9793,8594,2049,16080,241,Confirmed,4801,29272,466,348555,0,20445,7120,20136
24,14502,232,4409,13852,805,12786,11-May-21,2021-05-11,0,13583,204,2475,15198,3099,15728,7631,3537,22584,32978,130,104,71966,206,195,9517,82,45,7564,7324,1359,13198,34,Recovered,7430,19182,150,355398,0,29358,4933,18994
0,108,4,85,72,10,199,11-May-21,2021-05-11,0,347,0,75,118,64,144,103,65,480,79,0,0,793,9,20,94,0,6,18,214,30,169,8,Deceased,32,298,3,4198,0,301,118,132
44,21452,279,5657,9863,776,10150,12-May-21,2021-05-12,0,13287,104,2865,11017,4977,12490,4362,4509,39998,43529,243,115,46781,406,666,8970,240,338,10982,8271,2007,16384,227,Confirmed,4723,30355,416,362632,0,18023,7749,20377
26,19095,108,3880,12265,859,9035,12-May-21,2021-05-12,0,14071,161,2840,15264,2187,14264,8331,3603,34752,34600,147,87,58805,314,358,10324,118,98,8547,4971,1247,12840,93,Recovered,5695,19508,137,352005,0,27139,7005,19231
3,89,1,71,74,14,153,12-May-21,2021-05-12,0,300,0,70,102,66,165,97,65,516,95,1,1,816,8,17,84,1,9,17,193,27,164,6,Deceased,31,293,9,4128,0,326,109,135
40,22399,256,5468,7752,760,9121,13-May-21,2021-05-13,0,10489,100,2491,10742,4937,12286,4991,4356,35297,39955,109,193,42582,591,560,8419,141,366,10649,8410,1942,15867,231,Confirmed,4693,30621,480,343005,0,17745,7127,20839
38,18638,180,4219,11008,837,12274,13-May-21,2021-05-13,0,15189,132,2266,15269,3817,16041,6882,2995,34057,33733,106,117,54535,228,253,10157,85,91,8665,8237,912,12929,142,Recovered,6876,19287,127,344676,0,19425,5748,19181
2,89,3,75,90,10,195,13-May-21,2021-05-13,0,308,0,63,109,63,163,108,55,344,97,3,2,850,18,10,74,0,12,19,186,24,159,9,Deceased,33,297,2,4000,0,277,122,129
32,22018,263,4078,7494,650,7594,14-May-21,2021-05-14,0,8506,54,2455,9995,3044,10608,3776,3027,41779,34694,240,173,39923,627,726,8087,201,275,12390,8035,1974,14289,232,Confirmed,4305,31892,552,326256,0,15647,5775,20846
12,19177,223,4168,14131,925,10908,14-May-21,2021-05-14,0,14140,189,2960,15365,3375,14577,7112,3814,35879,31319,231,102,53249,327,381,11671,206,66,9329,8446,1088,13270,169,Recovered,6361,20037,200,353200,0,26179,4483,19131
2,96,5,76,77,8,172,14-May-21,2021-05-14,0,289,0,61,104,67,164,76,60,373,93,2,0,695,12,16,88,0,13,22,180,30,155,6,Deceased,29,288,2,3889,0,311,181,136
26,22517,249,5347,7336,660,7664,15-May-21,2021-05-15,0,6430,80,1957,9061,4145,9676,3157,3677,41664,32680,177,82,34848,560,730,7571,122,304,11805,6771,1598,13565,215,Confirmed,4298,33658,449,310757,0,12513,5654,19511
42,18739,199,3254,14340,963,13098,15-May-21,2021-05-15,0,11592,189,3512,15076,4138,12593,6762,4140,34425,29442,180,95,59073,215,403,11973,87,53,10781,8125,1774,17481,201,Recovered,6026,20905,250,362547,0,28404,4806,19211
0,98,1,63,73,8,129,15-May-21,2021-05-15,0,337,0,58,95,56,144,65,63,349,96,2,0,960,21,10,72,0,6,21,216,20,149,5,Deceased,32,303,3,4077,0,281,197,144
35,24171,180,3650,6894,664,4888,16-May-21,2021-05-16,0,6456,87,1314,8210,2378,9115,2321,4141,31531,29704,119,117,34389,569,677,7106,180,241,11732,6950,1961,10290,340,Confirmed,3816,33181,761,281837,0,10505,4047,19117
16,21101,168,4225,14202,857,11552,16-May-21,2021-05-16,0,9706,150,3793,14483,4974,14856,7119,3934,36475,34296,122,146,59318,354,399,12345,189,108,12077,9059,1491,24440,252,Recovered,5892,21317,126,378526,0,24837,5034,19113
3,101,3,56,89,10,144,16-May-21,2021-05-16,0,262,0,43,82,70,139,48,59,403,89,0,1,974,19,16,79,1,13,19,202,32,156,2,Deceased,27,311,2,4098,0,308,188,147
35,18561,304,6394,5920,620,6577,17-May-21,2021-05-17,0,4524,37,1562,7135,3546,7488,2507,3344,38603,21402,130,219,26616,634,330,5921,150,273,10757,6881,1446,11597,70,Confirmed,3961,33075,335,263021,0,9345,3719,19003
46,17334,214,4737,11216,876,13865,17-May-21,2021-05-17,0,10918,90,4008,12342,3760,14279,5463,4042,34635,99651,134,129,48211,237,455,11513,245,104,11821,8552,1701,29459,224,Recovered,5559,20486,292,422391,0,23045,3647,19101
1,109,4,92,96,6,149,17-May-21,2021-05-17,0,340,0,53,81,58,114,60,73,476,87,0,0,1000,16,14,77,2,7,22,191,28,157,5,Deceased,30,335,10,4334,0,271,223,147
36,21320,356,5835,6286,526,6477,18-May-21,2021-05-18,0,4482,43,1358,6447,2892,7774,2925,3967,30309,31337,202,226,28438,906,624,5412,239,365,10321,7066,1797,8398,209,Confirmed,3982,33059,746,267246,0,8673,4785,19428
30,21274,302,4311,11174,867,12098,18-May-21,2021-05-18,0,9403,99,3120,9557,4565,14897,4859,3823,58395,45926,156,151,52898,470,337,11358,162,192,10242,8174,1670,25160,94,Recovered,5186,21362,269,389758,0,21108,7019,19050
3,99,2,73,111,6,153,18-May-21,2021-05-18,0,265,0,45,67,78,124,62,71,525,97,5,1,1291,19,20,70,3,12,22,231,33,146,2,Deceased,27,364,4,4529,0,255,98,145
35,23160,337,6143,6059,414,5680,19-May-21,2021-05-19,0,3846,22,1209,5246,3396,6818,1894,3969,34281,32762,134,254,34031,872,582,5065,184,244,11099,6302,1759,9849,266,Confirmed,3837,34875,879,276187,0,7186,4492,19006
26,24819,148,4057,12043,870,10048,19-May-21,2021-05-19,0,9427,101,2160,9001,3091,11821,4528,4338,49951,48413,127,59,51457,411,347,10337,177,215,10036,7872,1555,16039,222,Recovered,4976,23863,317,369005,0,19669,7333,19151
3,106,2,89,104,9,146,19-May-21,2021-05-19,0,235,0,31,71,69,153,53,62,468,112,1,3,594,24,23,88,1,6,21,208,29,139,2,Deceased,25,365,5,3877,0,280,193,157
49,22610,360,6573,5871,404,5212,20-May-21,2021-05-20,0,3231,40,1582,4773,2648,6457,2056,4169,28869,30491,107,290,29911,1183,644,4952,192,326,11498,5469,1957,7680,249,Confirmed,3660,35579,720,259242,0,6681,3658,19091
16,23098,214,3071,9977,891,9501,20-May-21,2021-05-20,0,7831,55,3694,8308,4257,14734,4326,4042,52257,44369,106,97,47371,465,546,9746,136,218,9870,8736,1304,16705,216,Recovered,4826,25368,316,357173,0,13590,8006,18910
1,114,0,74,98,10,113,20-May-21,2021-05-20,0,233,0,44,64,65,129,60,67,548,128,1,2,984,10,11,88,0,11,25,191,28,127,3,Deceased,23,397,3,4209,0,236,159,162
31,20937,394,6066,5154,406,4943,21-May-21,2021-05-21,0,3009,27,1625,4251,2662,5643,2151,3848,32218,29673,121,345,29644,828,656,4384,288,309,12523,5253,1702,6225,317,Confirmed,3464,36184,863,257299,0,7682,3626,19847
16,20811,206,4987,10151,790,9867,21-May-21,2021-05-21,0,7288,95,3075,8783,4535,13486,4117,4466,52581,41032,110,177,44493,419,1247,9405,114,225,10881,8652,2017,18264,261,Recovered,4801,24478,379,357625,0,17668,8731,19017
2,104,3,81,98,14,96,21-May-21,2021-05-21,0,252,0,30,65,57,112,46,43,353,142,1,2,1263,25,15,79,0,13,27,172,26,129,3,Deceased,25,467,2,4194,0,172,116,159
31,19981,314,5980,4375,392,4328,22-May-21,2021-05-22,0,2260,34,1647,4205,2341,5021,2037,3408,31183,28514,131,317,26133,1123,757,3844,274,252,11108,5297,1445,6103,287,Confirmed,3308,35873,864,240897,0,5964,2903,18863
24,18336,291,4659,8676,790,10131,22-May-21,2021-05-22,0,6453,72,2693,8445,5021,11327,3929,4117,61766,45400,211,143,40294,509,652,9327,215,214,10601,7363,2011,15464,267,Recovered,4723,25776,332,355138,0,17540,8164,19202
3,118,3,79,103,12,103,22-May-21,2021-05-22,0,182,0,39,54,55,98,41,48,451,176,3,2,682,21,13,89,1,13,26,201,30,115,1,Deceased,21,448,2,3739,0,218,134,154
24,18767,226,3563,4002,360,3306,23-May-21,2021-05-23,0,1649,30,1621,3794,1309,4400,1345,3308,25979,25820,130,193,26672,803,767,3375,214,223,12852,5021,1448,6521,324,Confirmed,2242,35483,876,222834,0,4715,3050,18422
32,20109,260,5785,8111,741,7980,23-May-21,2021-05-23,0,5158,62,2545,8734,4059,9480,4375,4956,35573,37316,122,141,29177,553,609,7587,103,137,11627,8527,1903,16520,198,Recovered,4693,25196,196,302253,0,14086,6173,19429
2,104,3,72,107,10,92,23-May-21,2021-05-23,0,189,0,42,53,59,97,37,51,624,188,2,0,1320,22,14,75,2,14,28,192,34,113,3,Deceased,19,422,6,4454,0,231,71,156
9,12994,480,6221,2844,245,4209,24-May-21,2021-05-24,0,1550,16,1401,3187,1949,3757,1394,2237,25311,17821,125,236,22122,811,538,2936,112,191,11059,4481,922,4414,101,Confirmed,3043,34867,426,195857,0,3894,2071,17883
22,18373,248,5252,5500,684,8985,24-May-21,2021-05-24,0,4375,46,2362,9305,3686,8359,3291,3999,57333,36039,184,124,42320,679,611,6989,180,137,11614,6803,1915,16654,224,Recovered,4305,27026,474,326737,0,11918,7051,19670
1,96,4,84,93,7,60,24-May-21,2021-05-24,0,207,0,38,45,61,95,33,45,529,196,0,0,592,26,17,60,0,12,32,187,23,103,8,Deceased,21,404,2,3509,0,153,122,153
25,15284,429,5767,3306,258,3506,25-May-21,2021-05-25,0,1568,34,1549,3255,1999,2817,1247,2964,22758,29803,278,264,24136,957,824,2422,289,276,10939,4756,1237,3404,278,Confirmed,3821,34285,773,208992,0,3723,2756,17005
49,20917,231,4783,6015,618,7893,25-May-21,2021-05-25,0,4251,51,2082,9676,3067,6720,3155,3623,38224,33397,179,104,36176,755,468,7373,141,161,11769,6451,1571,15635,87,Recovered,4298,28745,427,295264,0,10441,6674,19057
2,106,2,92,104,5,77,25-May-21,2021-05-25,0,156,0,39,44,60,128,20,53,588,177,1,2,1137,19,15,68,1,18,33,174,26,105,5,Deceased,23,468,5,4160,0,157,93,157
23,18285,374,5699,2603,224,2829,26-May-21,2021-05-26,0,1491,14,1487,3085,1365,3138,977,3037,26811,28798,235,118,24752,846,847,2182,316,260,11623,4004,1321,3886,295,Confirmed,3762,33764,667,211510,0,3176,2991,16225
29,24105,190,6266,6641,706,5767,26-May-21,2021-05-26,0,3952,53,1363,10007,2196,5476,2403,4023,40738,35525,130,190,23065,752,379,7479,132,131,10635,6397,1927,13192,242,Recovered,3816,29717,965,283054,0,10540,4854,19071
2,99,3,90,99,8,56,26-May-21,2021-05-26,0,130,0,39,36,44,106,19,40,530,151,2,0,992,10,10,72,0,12,35,185,27,107,2,Deceased,20,475,3,3843,0,193,93,153
16,16167,444,5704,2568,200,2824,27-May-21,2021-05-27,0,1072,11,1504,2869,1472,2322,695,2769,24214,24166,141,135,21273,809,813,1977,206,228,6736,3854,1137,3454,408,Confirmed,3614,33361,542,186075,0,3178,2146,13046
18,21385,254,4784,5015,637,6815,27-May-21,2021-05-27,0,3725,27,1557,9302,3409,5679,1778,4352,31459,30539,145,180,34370,597,576,6845,195,195,11551,5995,1486,10396,224,Recovered,3961,30063,1066,271002,0,6995,6306,19121
1,104,2,83,98,7,69,27-May-21,2021-05-27,0,117,0,39,33,59,98,16,37,476,181,4,2,884,12,18,70,0,11,34,177,20,85,1,Deceased,18,474,6,3659,0,187,88,148
19,14429,497,5436,1785,161,2840,28-May-21,2021-05-28,0,1141,235,1055,2521,1523,2007,687,2803,22823,22318,124,178,20740,731,732,1854,239,192,7216,3706,1223,2648,420,Confirmed,3527,31079,783,174083,0,2276,1942,12193
39,20746,333,5760,5362,526,5261,28-May-21,2021-05-28,0,2799,339,1396,7965,3150,5025,1982,3637,52252,26270,172,268,31671,941,579,5796,156,134,11954,6797,1779,11177,227,Recovered,3982,31255,1033,285332,0,8145,7028,19396
4,103,2,80,61,6,67,28-May-21,2021-05-28,0,139,0,32,27,64,96,20,56,401,194,2,1,973,20,13,63,1,5,33,176,21,78,3,Deceased,19,486,6,3611,0,154,60,145
28,13756,461,5613,1491,163,2437,29-May-21,2021-05-29,0,956,7,963,2230,1262,1868,823,2253,20628,23513,138,89,20295,613,1007,1640,277,156,7188,3036,996,2314,273,Confirmed,2982,30016,595,165282,0,2014,1687,11514
30,20392,394,3905,5168,450,6391,29-May-21,2021-05-29,0,2380,32,1206,7109,2738,3752,1647,4334,42443,28100,141,218,31964,890,564,4995,220,156,11513,5698,1718,8108,231,Recovered,3837,31759,878,264483,0,7902,4446,18774
0,104,3,77,48,5,64,29-May-21,2021-05-29,0,122,0,27,29,30,97,13,46,492,198,0,2,832,7,15,68,0,7,35,125,21,70,4,Deceased,21,486,13,3463,0,155,99,148
20,13400,172,3245,1475,182,1655,30-May-21,2021-05-30,0,946,14,645,1871,861,1452,703,2256,20378,19894,49,297,18600,742,1032,1476,329,192,9541,2584,930,2298,264,Confirmed,1801,28864,854,153396,0,1864,1226,11284
23,21133,306,5690,4130,509,5271,30-May-21,2021-05-30,0,1803,29,1663,5146,2869,3370,1724,3805,28053,29013,96,137,22532,974,563,5059,98,109,11881,5371,1895,9636,130,Recovered,3660,32982,722,237664,0,6713,1927,18642
1,94,1,55,52,5,37,30-May-21,2021-05-30,0,78,0,28,25,41,89,19,29,381,186,1,1,814,13,17,60,1,13,33,127,21,66,3,Deceased,16,493,9,3130,0,138,41,142
21,7943,322,4348,1113,124,2163,31-May-21,2021-05-31,0,648,63,602,1681,865,1246,831,1525,16604,12300,165,149,15077,408,869,1205,99,117,8313,2192,627,1498,146,Confirmed,2524,27936,394,126883,0,1472,1156,10137
36,19845,350,5037,3196,483,5651,31-May-21,2021-05-31,0,1622,68,1825,4721,2167,3671,1816,4070,44473,28525,105,483,33000,977,546,5023,253,215,10405,4904,1629,8000,83,Recovered,3464,31223,873,255125,0,5491,3039,17856
1,98,0,65,59,8,32,31-May-21,2021-05-31,0,86,0,24,18,16,82,13,37,411,174,1,1,500,14,14,48,4,0,35,118,18,68,3,Deceased,18,478,6,2783,0,151,51,131
13,11303,370,4682,1174,108,1886,01-Jun-21,2021-06-01,0,623,31,903,1561,921,1233,609,1895,14304,19760,88,89,14123,467,798,1078,312,174,8735,2149,979,1002,309,Confirmed,2493,26513,841,133152,0,1221,981,9424
26,18257,352,4992,3100,389,4471,01-Jun-21,2021-06-01,0,1423,46,1777,4869,2097,3453,1449,3682,29271,24117,120,322,35949,760,629,4120,133,373,11095,5039,1403,6114,334,Recovered,3308,31673,845,231397,0,5625,2062,17722
3,104,1,51,59,5,29,01-Jun-21,2021-06-01,0,62,0,22,22,38,80,9,32,464,194,1,0,854,14,18,45,2,9,37,99,14,65,4,Deceased,15,490,6,3205,0,175,45,137
25,12768,376,4178,1158,134,1792,02-Jun-21,2021-06-02,0,576,17,706,1333,891,1171,532,1718,16387,19661,91,169,15169,532,729,991,235,218,8399,2214,867,1276,250,Confirmed,2384,25317,571,134044,0,1283,1003,8923
36,15612,329,4389,2772,361,3244,02-Jun-21,2021-06-02,0,1287,62,1711,4098,1292,2705,1272,3391,21199,29708,140,266,29270,711,622,4113,147,94,10594,4426,1393,6038,136,Recovered,2242,32263,864,211890,0,4939,2778,17386
